EXT_SOURCE_3,EXT_SOURCE_2,PAYMENT_RATE,NAME_EDUCATION_TYPE_Highereducation,INSTAL_DPD_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,DAYS_BIRTH,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_EMPLOYED_PERC,BURO_DAYS_CREDIT_MAX,REGION_RATING_CLIENT,NAME_INCOME_TYPE_Working,INSTAL_PAYMENT_DIFF_MEAN,DAYS_LAST_PHONE_CHANGE,APPROVED_CNT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN,DAYS_EMPLOYED,AMT_CREDIT,CODE_GENDER,FLAG_OWN_CAR,NAME_CONTRACT_TYPE_Cashloans,PREV_NAME_YIELD_GROUP_high_MEAN,FLAG_DOCUMENT_3,AMT_GOODS_PRICE,PREV_APP_CREDIT_PERC_MIN,PREV_CNT_PAYMENT_MEAN,APPROVED_AMT_DOWN_PAYMENT_MAX,DAYS_ID_PUBLISH,BURO_AMT_CREDIT_SUM_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_SIZE,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,AMT_ANNUITY,INSTAL_AMT_PAYMENT_SUM,PREV_AMT_DOWN_PAYMENT_MAX,PREV_APP_CREDIT_PERC_MAX,APPROVED_AMT_ANNUITY_MAX,BURO_DAYS_CREDIT_ENDDATE_MIN,PREV_APP_CREDIT_PERC_MEAN,POS_COUNT,ORGANIZATION_TYPE_XNA,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_WORK_CITY,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,AMT_INCOME_TOTAL,CNT_CHILDREN,SK_ID_CURR
0.0,0.76788074,0.107666664,0,0.0,0.0,-12444,0.0,0.30914497,0.0,3,1,0.0,-790.0,12.0,5417.46,0.0,-3847.0,67500.0,0,1,1,0.5,1,67500.0,1.0,12.0,5733.18,-4865,0.0,-7.0,21.0,-8823.0,-490.16666,0.0,0.0,0.0,0.5,7267.5,182697.12,5733.18,1.1111728,10687.95,0.0,1.0555863,21.0,0,3,1,1.0,112500.0,1,134794
0.63970757,0.65689206,0.079,0,0.0,0.0,-17965,0.5,0.27848595,-622.0,2,1,0.0,-118.0,10.0,142.155,224704.5,-5003.0,207000.0,0,1,1,0.14285715,1,207000.0,0.0,10.0,8100.0,-1491,1456132.5,-1.0,20.0,-139560.0,-1354.9514,-1329.25,-283.25,0.0,0.14285715,16353.0,318965.0,8100.0,1.5138673,16982.686,-1735.0,0.8612002,20.0,0,2,0,0.5714286,202500.0,0,135123
0.73381454,0.24253847,0.04840359,0,0.0,0.0,-20065,1.0,0.0068776477,-1246.0,2,1,0.0,0.0,12.0,13437.945,0.0,-138.0,431280.0,0,0,1,0.0,1,360000.0,1.0,12.0,0.0,-3563,788985.0,-11.0,14.0,-6429.0,-535.75,-1467.0,-945.0,0.0,1.0,20875.5,161288.5,0.0,1.0,13440.96,-1247.0,1.0,14.0,0,2,0,1.0,112500.0,0,136211
0.3656165,0.16157202,0.051271886,0,0.0,0.0,-9458,0.5,0.043032352,-63.0,2,1,0.0,0.0,12.0,11670.57,89241.75,-407.0,601470.0,1,0,1,0.0,1,450000.0,1.1111354,12.0,13747.5,-2137,389286.0,-12.0,13.0,-6400.0,-533.3333,-63.0,212.5,0.0,1.0,30838.5,140189.4,13747.5,1.1111354,11683.53,-63.0,1.1111354,13.0,0,2,1,1.0,225000.0,0,136605
0.6127042,0.47809365,0.05811859,0,0.71,0.23076923,-19011,1.0,0.2891484,-382.0,3,1,438.55334,-1358.0,13.6,134.01,0.0,-5497.0,179865.0,1,0,1,0.07692308,1,148500.0,0.86622083,16.923077,9000.0,-2562,1102752.0,-1.0,100.0,-102639.0,-1026.39,-1437.5714,-846.1429,0.07692308,0.07692308,10453.5,930890.5,9000.0,1.042731,23763.734,-1457.0,0.943207,100.0,0,3,0,0.7692308,81000.0,0,138156
0.74079907,0.67206216,0.064155795,0,0.0,0.0,-14188,1.0,0.051310968,-888.0,3,0,0.0,-1764.0,21.0,6736.365,0.0,-728.0,528939.0,0,0,1,0.0,0,432000.0,1.0,21.0,0.0,-4840,68809.5,-1.0,39.0,-36730.0,-966.5789,-888.0,-536.0,0.25,0.25,33934.5,386051.53,0.0,1.0,15660.0,-536.0,1.0,39.0,0,3,1,0.5,180000.0,1,138492
0.12610056,0.31811944,0.07321916,1,0.0,0.25,-13057,0.14285715,0.1871027,-122.0,2,1,0.0,-583.0,12.0,3365.91,136917.0,-2443.0,290088.0,1,1,1,0.0,1,229500.0,0.65445024,36.0,0.0,-3932,1208152.1,-2.0,12.0,-2575.0,-214.58333,-766.5714,539.1667,0.0,0.25,21240.0,40410.227,0.0,0.89380777,3367.665,-98.0,0.77412903,12.0,0,2,0,0.25,135000.0,0,138771
0.38079968,0.6597204,0.035918154,0,0.0,0.0,-15058,0.7058824,0.26510826,-604.0,2,0,0.0,-525.0,12.0,12828.69,32872.7,-3992.0,1049260.5,0,1,1,0.0,0,885600.0,1.00499,12.0,12145.5,-3259,6818953.0,-12.0,7.0,-2290.0,-458.0,-1652.1177,69.8125,0.0,0.5,37687.5,137006.02,12145.5,1.00499,12828.69,-2501.0,1.00499,7.0,0,2,1,0.5,148500.0,0,138917
0.0,0.5394074,0.05135,0,0.0,0.0,-18681,0.6666667,0.28852844,-1251.0,2,1,0.0,0.0,4.0,7211.025,23124.0,-5390.0,450000.0,0,1,1,0.0,1,450000.0,1.0733899,4.0,2902.5,-2212,659250.0,-20.0,6.0,-2640.0,-660.0,-1729.6666,-873.5,0.0,1.0,23107.5,28844.506,2902.5,1.0733899,7211.16,-1389.0,1.0733899,6.0,0,2,0,1.0,90000.0,0,139326
0.15193455,0.51926863,0.054414134,1,0.0,0.5,-11216,0.2,0.2521398,-50.0,2,1,0.0,-1356.0,12.0,14665.545,345953.7,-2828.0,781920.0,0,1,1,0.0,1,675000.0,0.9717802,12.0,35050.05,-3746,3909694.5,-22.0,19.0,-16853.0,-1203.7858,-1144.2,2004.25,0.25,0.0,42547.5,1840734.5,35050.05,1.032093,132861.52,-2316.0,1.0019366,19.0,0,2,0,0.5,360000.0,0,141602
0.7738957,0.36723396,0.105878785,0,1.2222222,0.0,-16820,0.5714286,0.13103448,-626.0,2,0,5511.8135,0.0,9.0,7.83,0.0,-2204.0,148500.0,1,0,1,0.5,1,148500.0,1.0208255,9.0,17073.0,-362,644949.0,-74.0,19.0,-66446.0,-2460.963,-1272.7142,-785.0,0.0,0.5,15723.0,286231.72,17073.0,1.1008229,16557.436,-1487.0,1.0608242,19.0,0,2,0,1.0,90000.0,0,142162
0.36227724,0.35895082,0.05146479,1,0.0,0.0,-11959,0.7083333,0.23179196,-9.0,2,1,0.0,-395.0,24.0,13063.05,23623.832,-2772.0,319500.0,1,1,1,0.0,0,319500.0,1.0,24.0,0.0,-1100,3957432.5,-1.0,13.0,-2407.0,-185.15384,-965.8333,1247.5834,0.0,1.0,16443.0,169819.66,0.0,1.0,13063.05,-2495.0,1.0,13.0,0,2,0,0.33333334,108000.0,0,142653
0.32331124,0.6639197,0.051271886,0,2.2857144,0.0,-14452,0.2,0.094312206,-843.0,2,1,1219.6704,-564.0,12.0,224.1,371015.0,-1363.0,601470.0,1,0,1,0.0,1,450000.0,0.8769218,12.0,4594.5,-4760,2821500.0,-7.0,12.0,-5261.0,-375.7857,-1124.2,2400.0,0.0,1.0,30838.5,62616.105,4594.5,0.8769218,5692.59,-86.0,0.8769218,12.0,0,2,1,1.0,180000.0,1,142883
0.70018387,0.75406975,0.03483873,1,0.0,0.0,-10509,0.6,0.1442573,-623.0,1,0,0.0,-2750.0,13.333333,11760.84,0.0,-1516.0,1635120.0,0,1,1,0.4,1,1350000.0,1.0,12.4,96750.0,-1225,2585636.2,-27.0,16.0,-17033.0,-1548.4546,-1525.8,-673.75,0.0,0.2,56965.5,217816.88,96750.0,1.2501988,49971.6,-1087.0,1.0851705,16.0,0,1,0,0.6,472500.0,0,144354
0.5064842,0.49542075,0.11865371,0,0.0,0.5,-13024,1.0,0.44195333,-495.0,2,0,0.0,-1542.0,8.0,4700.7,0.0,-5756.0,158301.0,1,0,1,0.5,1,148500.0,1.0,8.0,3780.0,-1258,2244558.2,-47.0,7.0,-9168.0,-1528.0,-1121.0,-633.875,0.0,0.5,18783.0,36727.92,3780.0,1.0717125,4700.7,-1531.0,1.0358562,7.0,0,2,0,0.5,90000.0,2,146232
0.5797274,0.5069116,0.06858869,1,2.5213675,0.375,-18882,0.64285713,0.1349963,-705.0,1,0,861.03345,-1373.0,16.8,126.63,429973.56,-2549.0,1668555.0,1,1,1,0.5,0,1575000.0,0.0,25.5,0.0,-2410,17954596.0,-36.0,45.0,-261457.0,-2234.6753,-1390.4286,113.92857,0.0,0.0,114444.0,2994467.0,0.0,1.0,81610.2,-1809.0,0.8215654,45.0,0,1,0,0.625,652500.0,0,147133
0.0,0.027942825,0.0424,0,1.1809524,0.0,-20645,0.0,0.0,0.0,2,0,1273.4357,-1901.0,15.6,130.5,0.0,0.0,360000.0,1,0,1,0.6,0,360000.0,0.83472455,15.6,3150.0,-3308,0.0,-5.0,79.0,-87029.0,-828.8476,0.0,0.0,0.0,0.2,15264.0,669686.5,3150.0,1.0127922,12764.52,0.0,0.95008653,79.0,1,2,0,1.0,82350.0,0,147438
0.45074728,0.2023591,0.11889662,0,2.1578948,0.2857143,-11211,0.5882353,0.25082508,-201.0,2,1,807.5842,-2085.0,16.666666,2.565,0.0,-2812.0,600988.5,0,1,1,0.2857143,1,553500.0,0.83194506,14.8,7195.5,-2854,2026660.5,-14.0,21.0,-24843.0,-1307.5264,-758.2353,2624.5,0.0,0.14285715,71455.5,767499.25,7195.5,1.0050296,31204.125,-1281.0,0.9163235,21.0,0,2,0,0.42857143,112500.0,2,148025
0.5549468,0.30257374,0.042034786,0,0.0,0.0,-15266,0.5,0.2611686,-248.0,2,1,0.0,-2008.0,15.0,2769.21,0.0,-3987.0,651960.0,1,0,1,0.33333334,1,450000.0,1.1186478,15.0,7249.5,-4198,1503184.5,-60.0,31.0,-71788.0,-2392.9333,-1179.0,-414.75,0.33333334,0.33333334,27405.0,90101.92,7249.5,1.305,3641.4,-2348.0,1.2118239,31.0,0,2,0,0.6666667,157500.0,0,149157
0.7223929,0.5994147,0.061585713,0,0.009433962,0.14285715,-21373,1.0,0.19791326,-1007.0,3,1,0.0,-46.0,24.0,7631.55,0.0,-4230.0,315000.0,1,1,1,0.0,1,315000.0,0.798832,23.142857,0.0,-4905,1172705.8,-2.0,109.0,-149208.0,-1407.6227,-1007.0,-246.0,0.0,0.0,19399.5,4596336.5,0.0,1.0,57788.73,-246.0,0.913452,109.0,0,3,0,0.85714287,166500.0,0,149165
0.0,0.34647056,0.05105384,0,0.0,0.0,-8109,0.0,0.08089777,-614.0,2,1,0.0,-488.0,6.0,10743.255,0.0,-656.0,431280.0,0,0,1,0.0,1,360000.0,0.8507976,6.0,0.0,-784,69257.43,-11.0,6.0,-2151.0,-430.2,-614.0,-402.0,0.0,1.0,22018.5,64110.824,0.0,0.8507976,10743.255,-402.0,0.8507976,6.0,0,2,0,1.0,67500.0,0,149680
0.44183582,0.630057,0.079272725,0,0.0,0.33333334,-11624,0.4,0.09678252,-227.0,1,1,0.0,-2594.0,10.0,10685.34,177272.1,-1125.0,495000.0,1,0,1,0.0,1,495000.0,0.919119,10.0,0.0,-2697,1848173.4,-18.0,12.0,-6891.0,-689.1,-676.8,6424.0,0.0,0.33333334,39240.0,106870.41,0.0,1.0,10687.23,-515.0,0.9730397,12.0,0,1,0,0.33333334,112500.0,2,150054
0.4920601,0.688975,0.069881186,1,0.0,0.0,-10161,0.71428573,0.037299477,-412.0,1,0,0.0,-905.0,11.0,33070.86,0.0,-379.0,454500.0,1,0,1,0.0,1,454500.0,1.0,11.0,0.0,-2464,5389807.5,-21.0,10.0,-5396.0,-770.8571,-814.0,1251.0,0.5,0.5,31761.0,359317.22,0.0,1.0,33070.86,-920.0,1.0,10.0,0,1,0,0.5,270000.0,0,150431
0.63470554,0.7600939,0.080515146,0,0.875,0.0,-14561,0.6666667,0.2174988,-185.0,3,1,2594.8574,-1276.0,11.333333,126.585,25993.5,-3167.0,377370.0,1,0,1,0.0,1,315000.0,0.8317161,11.333333,13446.0,-4814,251837.19,-2.0,29.0,-24165.0,-755.15625,-698.3333,133.33333,0.0,0.16666667,30384.0,359983.22,13446.0,1.1111112,16632.404,-1258.0,0.9809424,29.0,0,3,0,0.5,157500.0,1,151308
0.0,0.5966918,0.05145065,0,0.0,0.0,-17994,0.0,0.19862176,-356.0,2,1,0.0,0.0,16.0,5018.085,0.0,-3574.0,331920.0,1,0,1,0.0,1,225000.0,0.8632597,16.0,0.0,-1533,315000.0,-1.0,39.0,-24205.0,-654.1892,-356.0,1470.0,0.0,0.25,17077.5,366252.25,0.0,1.0,22374.54,1470.0,0.92259175,39.0,0,2,0,0.75,157500.0,0,152324
0.56737924,0.65752757,0.032356784,0,0.90909094,0.21428572,-10673,0.85714287,0.09631781,-457.0,2,1,810.1764,-2623.0,17.4,0.36,12138.429,-1028.0,1326352.5,1,0,1,0.21428572,1,1138500.0,0.85,13.384615,6066.0,-1184,659884.25,-1.0,91.0,-97505.0,-984.899,-1091.1428,3960.7144,0.14285715,0.071428575,42916.5,2679138.8,6066.0,4.25,51673.95,-881.0,1.2459036,91.0,0,2,0,0.71428573,112500.0,1,152833
0.6212263,0.3104241,0.06160437,0,0.0,0.0,-13469,0.75,0.012547331,-560.0,2,1,0.0,-592.0,12.8,2768.895,0.0,-169.0,301464.0,1,0,1,0.8,1,238500.0,0.7875752,12.8,1795.5,-4533,178713.0,-2.0,65.0,-89374.0,-1441.5161,-1001.25,-431.75,0.0,0.2,18571.5,551699.1,1795.5,1.0586829,11853.135,-1712.0,0.92361075,65.0,0,2,1,1.0,72000.0,1,154650
0.47944897,0.6531267,0.054246183,1,0.0,0.0,-9038,0.0,0.18234123,-49.0,2,1,-2411.3818,-1295.0,9.0,7970.535,148551.75,-1648.0,871029.0,0,0,1,0.5,1,765000.0,1.0,9.0,10170.0,-1650,160165.53,-4.0,20.0,-11035.0,-580.7895,-49.0,317.0,0.5,0.5,47250.0,428945.1,10170.0,1.2503046,27955.89,317.0,1.1251522,20.0,0,1,0,1.0,180000.0,1,155094
0.31236538,0.601922,0.07754255,1,0.8965517,0.0,-10836,0.8,0.20071982,-206.0,2,1,4250.2095,-619.0,24.0,0.72,666520.5,-2175.0,846000.0,0,1,1,0.0,1,846000.0,1.0,24.0,0.0,-3043,2603340.0,-1.0,20.0,-7912.0,-272.82758,-672.2,-161.2,0.0,0.5,65601.0,273902.4,0.0,1.0,13695.12,-1643.0,1.0,20.0,0,2,0,0.5,220500.0,0,155117
0.7490217,0.27504286,0.09742,0,0.0,0.0,-18536,1.0,0.16880664,-1323.0,2,1,0.0,-232.0,6.0,14759.865,0.0,-3129.0,450000.0,1,0,1,0.0,1,450000.0,1.2050625,6.0,22500.0,-1641,160723.75,-3.0,5.0,-806.0,-161.2,-1633.25,-1507.25,0.0,1.0,43839.0,88259.9,22500.0,1.2050625,14759.865,-1817.0,1.2050625,5.0,0,2,0,1.0,135000.0,1,155485
0.5585066,0.27229574,0.051356427,0,0.77011496,0.0,-17163,0.6666667,0.18440832,-1279.0,2,1,0.0,0.0,6.8,8.325,9199.5,-3165.0,431280.0,0,0,1,0.6,1,360000.0,0.0,6.8,40419.0,-677,90959.4,-13.0,36.0,-73711.0,-847.25287,-1437.3334,-1212.5,0.0,0.2,22149.0,511997.44,40419.0,1.6667837,13500.0,-1368.0,0.9654654,36.0,0,2,0,1.0,112500.0,0,155723
0.0,0.39855856,0.10767726,0,0.7368421,0.2,-18759,0.0,0.1851378,0.0,2,1,-649.0824,-356.0,9.0,40.95,0.0,-3473.0,156384.0,1,0,1,0.0,1,135000.0,0.9266063,6.0,9000.0,-2311,0.0,-2.0,18.0,-20795.0,-1094.4736,0.0,0.0,0.2,0.2,16839.0,265016.34,9000.0,1.0742247,14575.77,0.0,1.000277,18.0,0,2,0,0.4,135000.0,0,155988
0.7136314,0.45502734,0.05425,0,0.0,0.16666667,-9803,1.0,0.092930734,-1062.0,2,0,0.0,-1665.0,12.0,4.41,0.0,-911.0,450000.0,0,0,1,0.16666667,0,450000.0,0.0,12.0,4495.5,-2478,42808.5,-12.0,43.0,-45055.0,-608.8514,-1062.0,-758.0,0.16666667,0.33333334,24412.5,1070420.2,4495.5,1.0887557,23381.82,-758.0,0.81151223,43.0,0,2,1,0.8333333,135000.0,0,156903
0.71803284,0.42627546,0.051429465,0,0.0,0.0,-21430,0.5,0.0,-1358.0,2,0,0.0,-598.0,12.0,7479.99,0.0,0.0,431280.0,1,0,1,0.0,0,360000.0,1.0,12.0,0.0,-1283,90000.0,-2.0,19.0,-6350.0,-334.21054,-1717.0,-981.5,0.0,0.33333334,22180.5,142119.81,0.0,1.0,9000.0,-1709.0,1.0,19.0,1,2,0,0.6666667,135000.0,0,157125
0.17665258,0.35547125,0.051267408,0,0.24561404,0.22222222,-18779,0.2,0.535119,-217.0,2,0,549.2368,-1233.0,45.0,2.25,320983.0,-10049.0,622413.0,1,0,1,0.0,1,495000.0,0.83472455,37.0,0.0,-2308,4899447.0,-2.0,60.0,-36111.0,-633.5263,-729.8,4107.778,0.0,0.0,31909.5,2019131.1,0.0,1.0,33831.63,-218.0,0.94574136,60.0,0,2,0,0.22222222,247500.0,0,157157
0.5388627,0.6268146,0.04237,0,0.0952381,0.375,-15338,0.6666667,0.098839484,-252.0,2,1,-428.57144,-733.0,8.333333,7147.44,8757.5,-1516.0,450000.0,0,0,1,0.25,1,450000.0,1.0,5.0,45000.0,-4861,7535730.0,-22.0,22.0,-41422.0,-1972.4762,-1472.4166,-467.36365,0.0,0.0,19066.5,192855.47,45000.0,2.1399667,15587.37,-1704.0,1.2680625,22.0,0,2,0,0.375,175500.0,0,157456
0.4614824,0.0699347,0.042234953,0,1.4571428,0.33333334,-14377,0.16666667,0.023927106,-247.0,3,1,1382.7549,-254.0,13.333333,733.995,1648514.9,-344.0,651960.0,0,1,1,0.33333334,1,450000.0,0.7829618,27.666666,6750.0,-5095,13635000.0,-2.0,32.0,-64166.0,-1833.3143,-422.33334,2183.8333,0.0,0.11111111,27535.5,321161.5,10314.0,1.1111326,14713.695,949.0,0.93492806,32.0,0,2,0,0.33333334,202500.0,0,158831
0.62630427,0.29859713,0.03790071,0,0.27906978,0.0,-21191,0.9,0.0,-20.0,2,0,473.9808,-126.0,21.0,194.355,0.0,0.0,634500.0,1,0,1,0.0,1,634500.0,0.8782716,21.0,52371.0,-4515,1285875.0,-1.0,42.0,-24466.0,-568.97675,-838.9,2623.9,0.0,0.0,24048.0,777267.06,52371.0,1.8998449,20451.105,-1164.0,1.3890582,42.0,1,2,0,1.0,112500.0,0,158840
0.6894792,0.5633436,0.054662935,0,0.01754386,0.18181819,-15739,0.6,0.37899485,-617.0,2,1,0.0,-1787.0,21.0,3729.915,271764.9,-5965.0,312003.0,1,0,1,0.18181819,1,211500.0,0.0,26.25,3150.0,-4554,3476803.5,-2.0,60.0,-82337.0,-1444.5088,-1371.4,-550.4,0.09090909,0.09090909,17055.0,946683.1,3150.0,1.1111112,22500.0,-2410.0,0.82126176,60.0,0,2,1,0.54545456,202500.0,0,159240
0.32331124,0.7421794,0.118667625,0,0.62,0.25,-8819,0.375,0.19594058,-200.0,2,0,-12209.007,-935.0,19.5,6.57,106851.086,-1728.0,213723.0,0,1,1,0.0625,1,184500.0,0.8256375,18.75,50724.0,-1295,2503807.2,-1.0,46.0,-31031.0,-620.62,-502.5,214.16667,0.0,0.0625,25362.0,2233652.0,50724.0,1.6667061,52999.92,-644.0,1.014949,46.0,0,2,0,0.25,225000.0,1,160710
0.45432106,0.28589788,0.06702,1,0.0,0.5,-11589,0.7619048,0.1032876,-24.0,2,0,0.0,-2652.0,10.0,4407.075,816695.94,-1197.0,675000.0,0,1,1,0.25,1,675000.0,0.7996423,10.666667,4410.0,-4244,31836474.0,-12.0,15.0,-21949.0,-1829.0834,-1306.9048,739.35,0.0,0.25,45238.5,189581.4,4410.0,1.1111741,15292.125,-2298.0,0.9702721,15.0,0,2,0,0.5,531000.0,1,162120
0.2692858,0.491294,0.054836735,0,0.15322581,0.25,-19513,0.6666667,0.05652642,-81.0,3,0,-263.2304,-1075.0,22.8,558.54,268380.66,-1103.0,220500.0,1,0,1,0.0625,1,220500.0,0.0,40.2,4059.0,-3030,5783481.0,-1.0,39.0,-159498.0,-1286.2742,-1170.4667,-284.7143,0.0,0.0625,12091.5,1960845.6,4059.0,1.1111248,32684.176,-1784.0,0.88774866,39.0,0,3,0,0.3125,247500.0,0,163965
0.0,0.7345249,0.03226,0,0.1,0.0,-8728,0.0,0.12202108,0.0,2,0,0.0,-645.0,12.0,10439.28,0.0,-1065.0,1125000.0,0,0,1,0.0,1,1125000.0,0.9044846,12.0,0.0,-45,0.0,-12.0,11.0,-4891.0,-489.1,0.0,0.0,1.0,1.0,36292.5,125282.43,0.0,0.9044846,10439.28,0.0,0.9044846,11.0,0,2,1,1.0,225000.0,0,164095
0.0,0.16437,0.1080625,0,1.8571428,0.0,-13636,0.0,0.23965973,0.0,2,1,2022.1007,0.0,6.0,2.295,0.0,-3268.0,360000.0,0,0,1,0.0,1,360000.0,1.1111112,6.0,8505.0,-4334,0.0,-9.0,7.0,-2476.0,-353.7143,0.0,0.0,0.0,0.0,38902.5,84927.195,8505.0,1.1111112,14154.705,0.0,1.1111112,7.0,0,2,1,1.0,135000.0,1,165951
0.0,0.4299643,0.06428006,1,0.0,0.0,-8510,0.0,0.06145711,0.0,2,1,0.0,-41.0,12.0,5839.785,0.0,-523.0,341280.0,1,0,1,0.0,1,270000.0,1.1095912,12.0,12487.5,-1184,0.0,-15.0,7.0,-2807.0,-561.4,0.0,0.0,0.0,1.0,21937.5,61181.55,12487.5,1.1095912,5839.785,0.0,1.1095912,7.0,0,2,1,1.0,202500.0,0,166536
0.18629295,0.16123165,0.07925795,0,0.0,0.0,-9218,0.0,0.08863094,-309.0,2,0,0.0,-1421.0,8.0,14479.155,139369.5,-817.0,509400.0,0,1,1,0.5,1,450000.0,1.0784215,8.0,45000.0,-1909,412290.0,-1.0,17.0,-15108.0,-944.25,-401.5,-112.0,0.0,0.5,40374.0,251431.25,45000.0,1.8333334,16140.555,-464.0,1.4558774,17.0,0,2,1,1.0,202500.0,0,166582
0.3740208,0.73084164,0.051324256,0,0.0,0.0,-12158,0.25,0.07081757,-73.0,1,1,-67512.25,-1126.0,30.0,9034.2,1407879.0,-861.0,481176.0,0,0,1,0.5,0,360000.0,0.84010667,30.0,0.0,-4740,9670500.0,-24.0,19.0,-14441.0,-902.5625,-1006.75,2075.6667,0.0,0.0,24696.0,2902104.8,0.0,1.0,49317.3,-1836.0,0.92005336,19.0,0,1,0,1.0,315000.0,1,166922
0.5797274,0.5986741,0.048255,0,1.08,0.2857143,-17122,0.6,0.049935754,-517.0,2,0,926.379,-1558.0,27.333334,1.89,18477.0,-855.0,900000.0,1,0,1,0.2857143,1,900000.0,0.87321055,30.0,13491.0,-673,363135.16,-51.0,27.0,-52006.0,-2080.24,-1574.6,-1432.3334,0.0,0.14285715,43429.5,197270.55,13491.0,1.0264329,37822.004,-1897.0,0.9557999,27.0,0,2,0,0.42857143,171000.0,1,166995
0.0,0.73187274,0.054896668,0,5.5384617,0.0,-20568,0.0,0.33260405,0.0,1,0,2593.8174,-2677.0,10.0,45.0,0.0,-6841.0,1350000.0,1,1,1,0.0,0,1350000.0,1.1111112,10.0,11241.0,-4129,0.0,-78.0,11.0,-32509.0,-2500.6924,0.0,0.0,0.0,1.0,74110.5,112253.13,11241.0,1.1111112,11239.875,0.0,1.1111112,11.0,0,1,0,1.0,202500.0,0,167001
0.66585493,0.66401726,0.10561982,1,0.04761905,0.13043478,-24230,0.7777778,0.0,-470.0,2,0,54.779144,-1933.0,14.333333,223.65,8827.3125,0.0,208512.0,1,0,1,0.17391305,1,180000.0,0.8317161,13.866667,3262.5,-4916,1134000.0,-1.0,116.0,-105682.0,-1006.49524,-1870.4445,-1283.8889,0.0,0.04347826,22023.0,2090470.1,3510.0,1.0264986,47924.953,-2338.0,0.94014657,116.0,1,2,0,0.5217391,360000.0,0,168032
0.0,0.21157119,0.06390841,0,0.0,0.0,-17646,1.0,0.10959991,-879.0,2,1,0.0,-1471.0,6.0,8167.275,0.0,-1934.0,696528.0,1,0,1,0.0,1,630000.0,1.0588051,6.0,4581.0,-1183,99612.0,-43.0,6.0,-5598.0,-1399.5,-879.0,-544.0,0.0,1.0,44514.0,48136.95,4581.0,1.0588051,8167.275,-544.0,1.0588051,6.0,0,2,0,1.0,135000.0,0,168046
0.51369375,0.39417937,0.105,0,0.10091743,0.2,-13379,0.8947368,0.22654907,-160.0,2,1,971.1607,-780.0,12.285714,522.405,9485.0,-3031.0,180000.0,1,0,1,0.25,1,180000.0,0.0,11.75,4455.0,-4441,3190688.8,-2.0,118.0,-126374.0,-1159.3945,-1235.9474,-851.0526,0.0,0.0,18900.0,2884377.5,4455.0,1.111161,47259.316,-2529.0,0.90498924,118.0,0,2,0,0.7,180000.0,0,169003
0.7463002,0.5564195,0.044400465,0,0.40425533,0.0,-12842,0.6666667,0.3203551,-1085.0,3,1,3012.0042,-2145.0,14.0,335.34,0.0,-4114.0,370638.0,1,0,1,0.75,1,265500.0,0.8964738,14.0,2.25,-4743,160407.0,-39.0,44.0,-81848.0,-1741.4468,-1143.3334,-988.0,0.0,0.25,16456.5,770019.56,2.25,1.0,28308.914,-988.0,0.9358752,44.0,0,3,0,0.75,45000.0,1,169680
0.094451696,0.5955862,0.07900839,0,0.68115944,0.25,-23141,0.46666667,0.0,-23.0,1,0,2356.249,-96.0,22.5,405.27,43632.41,0.0,407520.0,1,0,1,0.125,1,360000.0,0.8256178,22.5,4500.0,-2699,2362792.5,-1.0,58.0,-50621.0,-733.6377,-698.06665,1239.7142,0.0,0.125,32197.5,643499.25,4500.0,1.0587674,28443.6,-2166.0,0.93617475,58.0,1,1,0,0.5,292500.0,0,170285
0.7016958,0.47825736,0.051350646,0,0.42105263,0.0,-13241,1.0,0.18057549,-477.0,3,0,636.2787,-1023.0,18.0,81.36,0.0,-2391.0,447453.0,1,0,1,0.0,1,373500.0,0.79643583,18.0,0.0,-5194,1059610.5,-15.0,20.0,-14156.0,-745.0526,-1007.4,-622.0,1.0,1.0,22977.0,217557.58,0.0,0.79643583,12089.295,-2264.0,0.79643583,20.0,0,3,0,1.0,180000.0,0,170523
0.44539624,0.27609494,0.051405955,0,0.0,0.3,-10547,0.8,0.032047026,-456.0,1,0,-2560.9756,-98.0,15.333333,67.5,1202240.2,-338.0,370638.0,1,0,1,0.5,1,265500.0,0.0,11.777778,8550.0,-2350,6790630.0,-2.0,30.0,-167526.0,-1362.0,-987.4,555.0,0.0,0.1,19053.0,1990784.8,8550.0,1.0756799,43892.504,-1366.0,0.72698575,30.0,0,1,1,0.6,202500.0,1,170973
